tanggal,harga_cabai_merah,harga_cabai_rawit,suhu_rata,kelembaban,curah_hujan,lama_penyinaran,kec_angin,is_libur_nasional,bulan,kuartal,is_weekend,is_awal_bulan,bulan_sin,bulan_cos,minggu_sin,minggu_cos,is_pra_lebaran,is_lebaran,is_pasca_lebaran,is_natal_tahunbaru,is_musim_panen,days_to_lebaran,lag_1,lag_7,lag_14,lag_21,lag_30,rawit_lag_1,rawit_lag_7,rawit_lag_14,rawit_lag_30,rasio_merah_rawit,roll_mean_7,roll_std_7,ema_7,zscore_7,roll_mean_30,roll_std_30,ema_30,zscore_30,ema_crossover_7_30,momentum_7,momentum_3,rasio_tren_7_30,volatilitas_14,lag_hujan_14,lag_hujan_21,roll_hujan_14,roll_hujan_21,roll_hujan_30,roll_hujan_60,hujan_ekstrem_3hari,max_hujan_7,is_hari_hujan,pct_change_1,pct_change_3,pct_change_7,arah_lag1,arah_lag2,arah_lag3,streak_naik_3,prop_naik_7,prop_naik_14,is_pasca_covid,harga_hari_ini,target_h1,target_h3,target_h7,arah_target_h1,arah_target_h3,arah_target_h7,harga_rawit_hari_ini,target_rawit_h1,target_rawit_h3,target_rawit_h7
2024-01-21,37500.0,42000.0,29.3,77.0,5.2,6.9,1.0,0,1,1,1,0,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0,0,0,0,1,80,37500.0,30500.0,32500.0,80000.0,80000.0,42000.0,36750.0,37500.0,33500.0,0.8928571428571429,37500.0,3505.947327993034,37218.778994189764,0.0,52158.333333333336,23416.072005375216,47777.824901333945,-0.6259945446854716,-10559.04590714418,7000.0,-2750.0,0.7189646908451829,0.15719086273916144,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-6.8322981366459645,22.95081967213115,0.0,-1.0,-1.0,0,0.2857142857142857,0.2857142857142857,0,37500.0,0.11926342082681776,0.11926342082681776,0.05195973893071096,1.0,1.0,1.0,42000.0,0.011834457647002798,0.09639184567506597,0.22789415407280755
2024-01-22,42250.0,42500.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,1,79,37500.0,36250.0,27500.0,80000.0,80000.0,42000.0,38000.0,37250.0,33500.0,0.9941176470588236,38500.0,1719.9806200444102,37289.08424564233,2.1802571239909505,50741.666666666664,22954.648253388226,47114.73942382853,-0.3699323367069914,-9825.6551781862,1250.0,-2250.0,0.7587452783708327,0.15892404110074035,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-5.660377358490565,22.95081967213115,0.0,0.0,-1.0,0,0.2857142857142857,0.2857142857142857,0,42250.0,0.03488725900044054,-0.09294611250944432,0.14310084364067324,1.0,0.0,1.0,42500.0,0.0,0.1823215567939546,0.2847365622220241
2024-01-23,43750.0,42500.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,1,78,42250.0,40750.0,27500.0,80000.0,80000.0,42500.0,39500.0,35250.0,33500.0,1.0294117647058822,39357.142857142855,1897.680288190205,38529.313184231745,2.314856285419612,49483.333333333336,22321.411297201805,46800.8852674525,-0.2568535321084063,-8271.572083220752,1500.0,4750.0,0.7953615936101621,0.1585702678606689,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,12.666666666666671,12.666666666666671,16.551724137931046,1.0,0.0,0.0,1,0.2857142857142857,0.35714285714285715,0,43750.0,-0.03488725900044055,-0.10219094089654732,0.0,0.0,0.0,0.0,42500.0,0.08455738802806297,0.21605969642580475,0.2065358149145493
2024-01-24,42250.0,46250.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,1,77,43750.0,40250.0,26500.0,39750.0,80000.0,42500.0,41000.0,35250.0,33500.0,0.9135135135135135,39785.71428571428,2505.945311605417,39834.48488817381,0.9833756957358163,48275.0,21581.37666984002,46604.05395987492,-0.27917588818220046,-6769.569071701109,3500.0,6250.0,0.8241473699785454,0.15585066388669094,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,3.5502958579881616,16.666666666666675,7.361963190184051,1.0,1.0,0.0,2,0.2857142857142857,0.42857142857142855,0,42250.0,-0.09294611250944432,-0.06730368189610667,0.03488725900044054,0.0,0.0,1.0,46250.0,0.09776416876589163,0.13150230839774157,0.11236296818704417
2024-01-25,38500.0,51000.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,1,76,42250.0,39750.0,28000.0,34500.0,80000.0,46250.0,42500.0,35750.0,33500.0,0.7549019607843137,40071.42857142857,2675.9510992747246,40438.36366613035,-0.5872411389911466,47016.666666666664,20752.433730700708,46323.14725278621,-0.4103936327267093,-5884.78358665586,2500.0,4750.0,0.8522813591938017,0.13880455219973034,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-3.4285714285714253,12.666666666666671,4.968944099378891,-1.0,1.0,1.0,2,0.2857142857142857,0.42857142857142855,0,38500.0,0.025642430613337652,0.025642430613337652,0.1725335504277917,1.0,1.0,1.0,51000.0,0.033738139631850204,0.033738139631850204,0.04317217186520878
2024-01-26,39500.0,52750.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,1,75,38500.0,37500.0,30500.0,32500.0,80000.0,51000.0,42000.0,36750.0,29500.0,0.7488151658767772,39892.857142857145,2741.8711025233165,39953.77274959777,-0.14328067519081025,45633.333333333336,19841.150782346635,45818.42807518711,-0.30912185490708965,-5864.655325589345,1000.0,-3750.0,0.8742043201502661,0.11781073336400871,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-8.875739644970416,-8.875739644970416,-3.1446540880503138,-1.0,-1.0,1.0,1,0.2857142857142857,0.35714285714285715,0,39500.0,0.0,0.21040452553677993,0.18442903913351932,0.0,1.0,1.0,52750.0,0.0,0.06867686579621934,0.018779894651596275
2024-01-27,39500.0,52750.0,29.3,77.0,5.2,6.9,1.0,0,1,1,1,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,1,74,39500.0,37500.0,30500.0,32500.0,80000.0,52750.0,42000.0,36750.0,29500.0,0.7488151658767772,40178.57142857143,2548.342131473512,39840.32956219833,-0.26627956277456305,44283.333333333336,18771.164300474302,45410.7875542073,-0.25482347587836757,-5570.4579920089745,2000.0,-4250.0,0.9073068444540028,0.10283514377719041,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,2.5974025974025983,-9.714285714285719,5.333333333333323,1.0,-1.0,-1.0,1,0.42857142857142855,0.35714285714285715,0,39500.0,0.0,0.10219094089654716,0.18442903913351932,0.0,1.0,1.0,52750.0,0.0,-0.009523881511255479,0.018779894651596275
2024-01-28,39500.0,52750.0,29.3,77.0,5.2,6.9,1.0,0,1,1,1,0,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0,0,0,0,1,73,39500.0,37500.0,30500.0,32500.0,80000.0,52750.0,42000.0,36750.0,29500.0,0.7488151658767772,40464.28571428572,2297.773249203955,39755.24717164875,-0.4196609541936263,42933.333333333336,17529.15469632848,45029.44642167781,-0.1958641698821048,-5274.199250029058,2000.0,-2750.0,0.9424911268855368,0.08302791282045567,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-6.508875739644971,5.333333333333323,0.0,1.0,-1.0,1,0.42857142857142855,0.35714285714285715,0,39500.0,0.21040452553677993,0.10219094089654716,0.18442903913351932,1.0,1.0,1.0,52750.0,0.06867686579621934,-0.019139340210697395,0.018779894651596275
2024-01-29,48750.0,56500.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,0,0,0,1,72,39500.0,42250.0,36250.0,27500.0,80000.0,52750.0,42500.0,38000.0,29500.0,0.8628318584070797,40750.0,1968.5019685017974,39691.43537873656,4.064004063987836,41583.333333333336,16075.29874948072,44672.70794285989,0.44581856787536905,-4981.272564123326,-2750.0,1000.0,0.9799599198396793,0.05363489682310474,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,2.5974025974025983,5.333333333333323,0.0,0.0,1.0,1,0.42857142857142855,0.35714285714285715,0,48750.0,-0.10821358464023272,-0.06351340572232586,0.005115100666770409,0.0,0.0,1.0,56500.0,-0.07820074730747488,-0.05924283356286074,-0.05924283356286074
2024-01-30,43750.0,52250.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,0,0,0,1,71,48750.0,43750.0,40750.0,27500.0,80000.0,56500.0,42500.0,39500.0,29500.0,0.8373205741626795,41678.57142857143,3627.7698777223904,41956.07653405242,0.5709922738328044,40541.666666666664,14428.193684190159,44935.75904332055,0.22236555757126245,-2979.6825092681247,5000.0,9250.0,1.028042871824989,0.07480731902069054,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,23.417721518987335,23.417721518987335,15.384615384615374,1.0,0.0,0.0,1,0.42857142857142855,0.35714285714285715,0,43750.0,0.0,0.08223809823697201,0.13353139262452257,0.0,1.0,1.0,52250.0,-0.00961545869944198,0.028303776162851724,0.018957913744614207
2024-01-31,43750.0,51750.0,29.3,77.0,5.2,6.9,1.0,0,1,1,0,0,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,0,0,0,0,1,70,43750.0,42250.0,40250.0,26500.0,80000.0,52250.0,46250.0,41000.0,31500.0,0.8454106280193237,41678.57142857143,3627.7698777223904,42404.557400539314,0.5709922738328044,39333.333333333336,12382.609700241099,44859.25845988051,0.356683023496824,-2454.701059341198,1500.0,4250.0,1.0596246973365617,0.07739159699963365,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-10.256410256410254,10.759493670886066,0.0,-1.0,1.0,0.0,1,0.2857142857142857,0.2857142857142857,0,43750.0,0.04470017891790699,0.08223809823697201,0.0874874541231158,1.0,1.0,1.0,51750.0,0.028573372444055948,0.03791923486229368,0.10969891725642453
2024-02-01,45750.0,53250.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0,0,0,0,0,69,43750.0,38500.0,39750.0,28000.0,80000.0,51750.0,51000.0,42500.0,39500.0,0.8591549295774648,41892.857142857145,3710.506318934497,42740.918050404485,1.0395192800103008,38125.0,9770.590547923488,44787.69339795274,0.7804031867462414,-2046.7753475482532,5250.0,4250.0,1.0988290398126463,0.0792654383225386,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,10.759493670886066,3.5502958579881616,0.0,-1.0,1.0,1,0.2857142857142857,0.2857142857142857,0,45750.0,0.03753791931906524,0.03753791931906524,0.04278727520520898,1.0,1.0,1.0,53250.0,0.009345862418237599,0.009345862418237599,0.08112554481236853
2024-02-02,47500.0,53750.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0,0,0,0,0,68,45750.0,39500.0,37500.0,30500.0,39750.0,53250.0,52750.0,42000.0,37500.0,0.8837209302325582,42928.57142857143,3616.266161716648,43493.18853780336,1.2641294547981683,36983.333333333336,5971.171162968853,44849.77769485901,1.7612401955364796,-1356.5891570556487,6250.0,-3000.0,1.1607545226292408,0.08360560890507215,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,4.571428571428582,-6.153846153846154,18.83116883116882,1.0,0.0,-1.0,1,0.42857142857142855,0.35714285714285715,0,47500.0,0.0,0.03109058707003118,0.005249355886143745,0.0,1.0,1.0,53750.0,0.0,-0.009345862418237658,0.07177968239413074
2024-02-03,47500.0,53750.0,29.3,77.0,5.2,6.9,1.0,0,2,1,1,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0,0,0,0,0,67,47500.0,39500.0,37500.0,30500.0,34500.0,53750.0,52750.0,42000.0,38000.0,0.8837209302325582,44071.42857142857,3616.26616171668,44494.89140335252,0.9480970910986174,37241.666666666664,6255.853580686494,45020.75977906166,1.6397975433739655,-525.8683757091349,8000.0,3750.0,1.18339033980117,0.08596284855000796,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,3.825136612021862,8.571428571428562,20.253164556962023,1.0,1.0,0.0,2,0.42857142857142855,0.42857142857142855,0,47500.0,0.0,0.05129329438755048,0.005249355886143745,0.0,1.0,1.0,53750.0,0.0,-0.009345862418237658,0.07177968239413074
2024-02-04,47500.0,53750.0,29.3,77.0,5.2,6.9,1.0,0,2,1,1,1,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0,0,0,0,0,66,47500.0,39500.0,37500.0,30500.0,32500.0,53750.0,52750.0,42000.0,37500.0,0.8837209302325582,45214.28571428572,3166.979934378851,45246.16855251439,0.7217331126398088,37675.0,6504.689952588809,45180.71076105768,1.5104486257757193,65.45779145671258,8000.0,3750.0,1.2001137548582805,0.084618038239172,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,8.571428571428562,20.253164556962023,0.0,1.0,1.0,2,0.42857142857142855,0.42857142857142855,0,47500.0,0.03109058707003118,0.005249355886143745,0.005249355886143745,1.0,1.0,1.0,53750.0,-0.009345862418237658,0.07177968239413074,0.07177968239413074
2024-02-05,49000.0,53250.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,65,47500.0,48750.0,42250.0,36250.0,32500.0,53750.0,56500.0,42500.0,37500.0,0.92018779342723,46357.142857142855,1983.5634120240268,45809.62641438579,1.3323784492208655,38175.0,6667.6489937194265,45330.34232486041,1.6235107772140291,479.284089525383,-1250.0,1750.0,1.2143324913462437,0.07976499002103221,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,3.825136612021862,20.253164556962023,0.0,0.0,1.0,1,0.42857142857142855,0.42857142857142855,0,49000.0,0.02020270731751947,-0.025841231183887328,0.11095707058598356,1.0,0.0,1.0,53250.0,0.0,0.08112554481236853,0.0854452059568848
2024-02-06,50000.0,53250.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,64,49000.0,43750.0,43750.0,40750.0,32500.0,53250.0,52250.0,42500.0,37500.0,0.9389671361502347,46392.857142857145,2035.4009783955928,46607.21981078934,1.7722025760096016,38725.0,6861.106651463592,45567.09443293393,1.6433209061949816,1040.1253778554092,5250.0,1500.0,1.1980079313843033,0.08487694540290118,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,3.157894736842115,3.157894736842115,0.512820512820511,1.0,0.0,0.0,1,0.42857142857142855,0.42857142857142855,0,50000.0,-0.046043938501406846,-0.046043938501406846,0.09075436326846412,0.0,0.0,1.0,53250.0,0.08112554481236853,0.08112554481236853,0.0767871432137703
2024-02-07,47750.0,57750.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,1,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,63,50000.0,43750.0,42250.0,40250.0,27500.0,53250.0,51750.0,46250.0,37250.0,0.8268398268398268,47285.71428571428,2053.597308324751,47455.41485809201,0.22608410733757914,39308.333333333336,7054.79884770703,45853.08834048658,1.1965850265735687,1602.3265176054265,6250.0,2500.0,1.2029437596535326,0.09127710371412119,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,2.0408163265306145,5.263157894736836,14.28571428571428,1.0,1.0,0.0,2,0.5714285714285714,0.42857142857142855,0,47750.0,0.0,0.0,0.1367983017698709,0.0,0.0,1.0,57750.0,0.0,0.0,-0.00433840159859813
2024-02-08,47750.0,57750.0,29.3,77.0,5.2,6.9,1.0,1,2,1,0,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,62,47750.0,45750.0,38500.0,39750.0,27500.0,57750.0,53250.0,51000.0,35250.0,0.8268398268398268,47857.142857142855,1337.419334459964,47529.06114356901,-0.08011164066602726,39983.333333333336,6851.860222286083,45975.46973787455,1.1335121287783694,1553.5914056944603,2000.0,250.0,1.19692729113321,0.09122133305347518,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-4.5000000000000036,0.5263157894736858,9.142857142857142,-1.0,1.0,1.0,2,0.5714285714285714,0.42857142857142855,0,47750.0,0.0,0.0,0.3045546336529078,0.0,0.0,1.0,57750.0,0.0,0.0,0.1373121154644286
2024-02-09,47750.0,57750.0,29.3,77.0,5.2,6.9,1.0,1,2,1,0,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,61,47750.0,47500.0,39500.0,37500.0,26500.0,57750.0,53750.0,52750.0,35250.0,0.8268398268398268,48142.857142857145,977.4237273844178,47584.295857676756,-0.4019312523795691,40658.333333333336,6571.386293324341,46089.95556123748,1.0791736096628604,1494.3402964392735,250.0,-1250.0,1.1840833894533422,0.08157094787280368,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-2.5510204081632626,4.371584699453557,0.0,-1.0,1.0,1,0.42857142857142855,0.42857142857142855,0,47750.0,0.0,0.1367983017698709,0.4002157522220206,0.0,1.0,1.0,57750.0,0.0,0.00431966114451638,0.22746321245872608
2024-02-10,47750.0,57750.0,29.3,77.0,5.2,6.9,1.0,1,2,1,1,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,60,47750.0,47500.0,39500.0,37500.0,28000.0,57750.0,53750.0,52750.0,35750.0,0.8268398268398268,48178.57142857143,954.3135154189097,47625.72189325756,-0.44908871313512627,41366.666666666664,6122.574584292857,46197.05520244798,1.042589721928258,1428.6666908095867,250.0,-2250.0,1.1646713479912514,0.07189728730867447,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,-4.5000000000000036,0.5263157894736858,0.0,0.0,-1.0,0,0.2857142857142857,0.35714285714285715,0,47750.0,0.0,0.1367983017698709,0.4002157522220206,0.0,1.0,1.0,57750.0,0.0,-0.00433840159859813,0.22746321245872608
2024-02-11,47750.0,57750.0,29.3,77.0,5.2,6.9,1.0,0,2,1,1,0,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0,0,0,0,0,59,47750.0,47500.0,39500.0,37500.0,30500.0,57750.0,53750.0,52750.0,36750.0,0.8268398268398268,48214.28571428572,929.0291911948492,47656.79141994317,-0.4997536338805346,42025.0,5681.697020651633,46297.24518938682,1.0076214868869098,1359.5462305563487,250.0,0.0,1.1472762811251807,0.05843115057317201,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,0.0,0.5263157894736858,0.0,0.0,0.0,0,0.2857142857142857,0.35714285714285715,0,47750.0,0.1367983017698709,0.1367983017698709,0.4002157522220206,1.0,1.0,1.0,57750.0,0.00431966114451638,-0.00433840159859813,0.22746321245872608
2024-02-12,54750.0,58000.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,58,47750.0,49000.0,48750.0,42250.0,30500.0,57750.0,53250.0,56500.0,36750.0,0.9439655172413793,48250.0,901.3878188642907,47680.09356495738,7.211102550861631,42600.0,5337.570156205216,46390.971306200576,2.2763166842598217,1289.1222587568045,-1250.0,0.0,1.1326291079812207,0.03755298892352528,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,0.0,0.5263157894736858,0.0,0.0,0.0,0,0.2857142857142857,0.35714285714285715,0,54750.0,0.0,0.16775633188303693,0.22769936785007047,0.0,1.0,1.0,58000.0,-0.008658062743114541,0.1329924543199122,0.25035611483909453
2024-02-13,54750.0,57500.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,57,54750.0,50000.0,43750.0,43750.0,30500.0,58000.0,53250.0,52250.0,36750.0,0.9521739130434783,49071.42857142857,2640.684435087108,49447.570173718035,2.1504165181943087,43408.333333333336,5277.8339884079405,46930.263479994086,2.1489244814360657,2517.306693723949,4750.0,7000.0,1.130461015275759,0.055674681323300085,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,14.659685863874339,14.659685863874339,11.734693877551017,1.0,0.0,0.0,1,0.2857142857142857,0.35714285714285715,0,54750.0,0.0,0.26341745045214976,0.23854938387413627,0.0,1.0,1.0,57500.0,0.0,0.23180161405732438,0.2590141775822091
2024-02-14,54750.0,57500.0,29.3,77.0,5.2,6.9,1.0,1,2,1,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,56,54750.0,47750.0,43750.0,42250.0,36250.0,57500.0,57750.0,51750.0,38000.0,0.9521739130434783,49750.0,3415.650255319445,50773.17763028853,1.4638501094186946,44216.666666666664,5086.210792906995,47434.76261031705,2.070958865488223,3338.4150199714786,7000.0,7000.0,1.1251413494157558,0.06171600739240606,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,14.659685863874339,9.499999999999996,0.0,1.0,0.0,1,0.14285714285714285,0.35714285714285715,0,54750.0,0.16775633188303693,0.26341745045214976,0.2945080375221808,1.0,1.0,1.0,57500.0,0.14165051706302684,0.23180161405732438,0.2590141775822091
2024-02-15,64750.0,66250.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,55,54750.0,47750.0,45750.0,38500.0,40750.0,57500.0,57750.0,53250.0,39500.0,0.9773584905660377,50750.0,3741.6573867735756,51767.383222716395,3.7416573867643073,44833.333333333336,5207.06306348645,47906.713409651435,3.8249328697957,3860.66981306496,7000.0,7000.0,1.1319702602230484,0.06264694138747968,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,14.659685863874339,14.659685863874339,0.0,0.0,1.0,1,0.14285714285714285,0.35714285714285715,0,64750.0,0.0956611185691128,0.0956611185691128,0.17651321519820776,1.0,1.0,1.0,66250.0,0.09015109699429748,0.09015109699429748,0.11736366051918222
2024-02-16,71250.0,72500.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,54,64750.0,47750.0,47500.0,39500.0,40250.0,66250.0,57750.0,53750.0,41000.0,0.9827586206896551,53178.57142857143,6187.5450936305815,55013.037417037296,2.920613635608406,45633.333333333336,6289.267449987288,48993.37706064167,4.0730763750041685,6019.660356395623,17000.0,10000.0,1.1653448815610976,0.0985743945619904,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,18.2648401826484,18.2648401826484,35.60209424083769,1.0,0.0,0.0,1,0.2857142857142857,0.35714285714285715,0,71250.0,0.0,-0.03571808260207923,0.1032530333182615,0.0,0.0,1.0,72500.0,0.0,0.027212563524884794,0.013698844358161927
2024-02-17,71250.0,72500.0,29.3,77.0,5.2,6.9,1.0,0,2,1,1,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,53,71250.0,47750.0,47500.0,39500.0,39750.0,72500.0,57750.0,53750.0,42500.0,0.9827586206896551,56535.71428571428,8640.298716176423,59072.27806277797,1.7029834497180643,46666.666666666664,7751.065925955213,50429.28821801963,3.171606791651957,8642.98984475834,23500.0,16500.0,1.2114795918367347,0.13993620515030605,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,10.038610038610042,30.136986301369873,49.21465968586387,1.0,1.0,0.0,2,0.42857142857142855,0.35714285714285715,0,71250.0,0.0,-0.024868066578013423,0.1032530333182615,0.0,0.0,1.0,72500.0,0.0,0.027212563524884794,0.013698844358161927
2024-02-18,71250.0,72500.0,29.3,77.0,5.2,6.9,1.0,0,2,1,1,0,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0,0,0,0,0,52,71250.0,47750.0,47500.0,39500.0,37500.0,72500.0,57750.0,53750.0,42000.0,0.9827586206896551,59892.857142857145,9204.683073098662,62116.70854708348,1.2338439864727737,47716.666666666664,8839.013571634465,51772.559945889334,2.6624388731371806,10344.148601194145,23500.0,16500.0,1.2551768873808693,0.1615170065623498,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,30.136986301369873,49.21465968586387,0.0,1.0,1.0,2,0.42857142857142855,0.35714285714285715,0,71250.0,-0.03571808260207923,0.03109058707003118,0.1032530333182615,0.0,1.0,1.0,72500.0,0.027212563524884794,0.027212563524884794,0.013698844358161927
2024-02-19,68750.0,74500.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,0,0,0,0,51,71250.0,54750.0,49000.0,48750.0,37500.0,72500.0,58000.0,53250.0,42000.0,0.9228187919463087,63250.0,8276.472678623368,64400.03141031261,0.6645343026623962,48841.666666666664,9608.159995844417,53029.16898163841,2.0720235031393193,11370.862428674198,16500.0,6500.0,1.2950008530967412,0.1725774090552121,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,0.0,10.038610038610042,49.21465968586387,0.0,0.0,1.0,1,0.42857142857142855,0.35714285714285715,0,68750.0,0.010850016024065844,0.11657017923117409,0.0769610411361284,1.0,1.0,1.0,74500.0,0.0,0.0,-0.01351371916672282
2024-02-20,69500.0,74500.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,0,0,0,0,50,68750.0,54750.0,50000.0,43750.0,37500.0,74500.0,57500.0,53250.0,42000.0,0.9328859060402684,65250.0,7538.788585265718,65487.52355773446,0.5637510525631173,49883.333333333336,10021.25614444823,54043.416144113355,1.9575057641366356,11444.107413621103,14000.0,-2500.0,1.3080521216171066,0.1748747244158381,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,-3.508771929824561,-3.508771929824561,25.570776255707763,-1.0,0.0,0.0,0,0.2857142857142857,0.2857142857142857,0,69500.0,0.05595865364804463,0.12812109989627507,0.08280590368423249,1.0,1.0,1.0,74500.0,0.0,-0.01351371916672282,-0.01351371916672282
2024-02-21,73500.0,74500.0,29.3,77.0,5.2,6.9,1.0,0,2,1,0,0,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0,0,0,0,0,49,69500.0,54750.0,47750.0,43750.0,42250.0,74500.0,57500.0,57750.0,42500.0,0.9865771812080537,67357.14285714286,6024.009501668315,66490.64266830085,1.019728992981455,50950.0,10355.200259473047,55040.615102557655,2.1776498218225417,11450.027565743192,14750.0,-1750.0,1.3220243936632552,0.17549881615758517,5.2,5.2,72.8,109.2,156.0,312.0,0,5.2,1,1.090909090909098,-2.4561403508771895,26.940639269406397,1.0,-1.0,0.0,1,0.42857142857142855,0.2857142857142857,0,73500.0,0.0497615095590638,0.07216244624823058,0.006779686985378769,1.0,1.0,1.0,74500.0,0.0,-0.01351371916672282,-0.01351371916672282
